Day of Epi Dt,7 Day Average (conf+prob) (TT),7 Day Average (conf+prob),7 Day Average (conf+prob),Prelim end date,Prelim start date,7 Day Average (TT Text),County Parameter Cum Curve,Max. Window Max Daily Cases,Cases dynamic1,Cases dynamic2,Confirmed Cases By Epi Dt,Probable By Epi Dt,Stacked Confirm + Probable cases
29-Mar-21,730,730,730,3/30/2021,3/16/2021,confirmed plus probable cases,Wisconsin,"9,568",,,704,184,888
30-Mar-21,736,736,,3/31/2021,3/17/2021,confirmed plus probable cases,Wisconsin,"9,568",,129,752,129,881
30-Mar-21,736,736,,3/31/2021,3/17/2021,confirmed plus probable cases,Wisconsin,"9,568",752,,752,129,881
30-Mar-21,736,736,736,3/31/2021,3/17/2021,confirmed plus probable cases,Wisconsin,"9,568",,,752,129,881
31-Mar-21,757,757,,4/1/2021,3/18/2021,confirmed plus probable cases,Wisconsin,"9,568",,145,799,145,944
31-Mar-21,757,757,,4/1/2021,3/18/2021,confirmed plus probable cases,Wisconsin,"9,568",799,,799,145,944
31-Mar-21,757,757,757,4/1/2021,3/18/2021,confirmed plus probable cases,Wisconsin,"9,568",,,799,145,944
1-Apr-21,773,773,,4/2/2021,3/19/2021,confirmed plus probable cases,Wisconsin,"9,568",,122,711,122,833
1-Apr-21,773,773,,4/2/2021,3/19/2021,confirmed plus probable cases,Wisconsin,"9,568",711,,711,122,833
1-Apr-21,773,773,773,4/2/2021,3/19/2021,confirmed plus probable cases,Wisconsin,"9,568",,,711,122,833
2-Apr-21,792,792,,4/3/2021,3/20/2021,confirmed plus probable cases,Wisconsin,"9,568",,107,724,107,831
2-Apr-21,792,792,,4/3/2021,3/20/2021,confirmed plus probable cases,Wisconsin,"9,568",724,,724,107,831
2-Apr-21,792,792,792,4/3/2021,3/20/2021,confirmed plus probable cases,Wisconsin,"9,568",,,724,107,831
3-Apr-21,808,808,,4/4/2021,3/21/2021,confirmed plus probable cases,Wisconsin,"9,568",,94,614,94,708
3-Apr-21,808,808,,4/4/2021,3/21/2021,confirmed plus probable cases,Wisconsin,"9,568",614,,614,94,708
3-Apr-21,808,808,808,4/4/2021,3/21/2021,confirmed plus probable cases,Wisconsin,"9,568",,,614,94,708
4-Apr-21,812,812,,4/5/2021,3/22/2021,confirmed plus probable cases,Wisconsin,"9,568",,93,509,93,602
4-Apr-21,812,812,,4/5/2021,3/22/2021,confirmed plus probable cases,Wisconsin,"9,568",509,,509,93,602
4-Apr-21,812,812,812,4/5/2021,3/22/2021,confirmed plus probable cases,Wisconsin,"9,568",,,509,93,602
5-Apr-21,841,841,,4/6/2021,3/23/2021,confirmed plus probable cases,Wisconsin,"9,568",,176,918,176,"1,094"
5-Apr-21,841,841,,4/6/2021,3/23/2021,confirmed plus probable cases,Wisconsin,"9,568",918,,918,176,"1,094"
5-Apr-21,841,841,841,4/6/2021,3/23/2021,confirmed plus probable cases,Wisconsin,"9,568",,,918,176,"1,094"
6-Apr-21,854,854,,4/7/2021,3/24/2021,confirmed plus probable cases,Wisconsin,"9,568",,170,800,170,970
6-Apr-21,854,854,,4/7/2021,3/24/2021,confirmed plus probable cases,Wisconsin,"9,568",800,,800,170,970
6-Apr-21,854,854,854,4/7/2021,3/24/2021,confirmed plus probable cases,Wisconsin,"9,568",,,800,170,970
7-Apr-21,843,843,,4/8/2021,3/25/2021,confirmed plus probable cases,Wisconsin,"9,568",,145,722,145,867
7-Apr-21,843,843,,4/8/2021,3/25/2021,confirmed plus probable cases,Wisconsin,"9,568",722,,722,145,867
7-Apr-21,843,843,843,4/8/2021,3/25/2021,confirmed plus probable cases,Wisconsin,"9,568",,,722,145,867
8-Apr-21,834,834,,4/9/2021,3/26/2021,confirmed plus probable cases,Wisconsin,"9,568",,115,656,115,771
8-Apr-21,834,834,,4/9/2021,3/26/2021,confirmed plus probable cases,Wisconsin,"9,568",656,,656,115,771
8-Apr-21,834,834,834,4/9/2021,3/26/2021,confirmed plus probable cases,Wisconsin,"9,568",,,656,115,771
9-Apr-21,814,814,,4/10/2021,3/27/2021,confirmed plus probable cases,Wisconsin,"9,568",,95,591,95,686
9-Apr-21,814,814,,4/10/2021,3/27/2021,confirmed plus probable cases,Wisconsin,"9,568",591,,591,95,686
9-Apr-21,814,814,814,4/10/2021,3/27/2021,confirmed plus probable cases,Wisconsin,"9,568",,,591,95,686
10-Apr-21,776,776,,4/11/2021,3/28/2021,confirmed plus probable cases,Wisconsin,"9,568",,73,375,73,448
10-Apr-21,776,776,,4/11/2021,3/28/2021,confirmed plus probable cases,Wisconsin,"9,568",375,,375,73,448
10-Apr-21,776,776,776,4/11/2021,3/28/2021,confirmed plus probable cases,Wisconsin,"9,568",,,375,73,448
11-Apr-21,740,740,,4/12/2021,3/29/2021,confirmed plus probable cases,Wisconsin,"9,568",,55,292,55,347
11-Apr-21,740,740,,4/12/2021,3/29/2021,confirmed plus probable cases,Wisconsin,"9,568",292,,292,55,347
11-Apr-21,740,740,740,4/12/2021,3/29/2021,confirmed plus probable cases,Wisconsin,"9,568",,,292,55,347
12-Apr-21,677,677,,4/13/2021,3/30/2021,confirmed plus probable cases,Wisconsin,"9,568",,115,540,115,655
12-Apr-21,677,677,,4/13/2021,3/30/2021,confirmed plus probable cases,Wisconsin,"9,568",540,,540,115,655
12-Apr-21,677,677,677,4/13/2021,3/30/2021,confirmed plus probable cases,Wisconsin,"9,568",,,540,115,655
13-Apr-21,608,608,,4/14/2021,3/31/2021,confirmed plus probable cases,Wisconsin,"9,568",,57,426,57,483
13-Apr-21,608,608,,4/14/2021,3/31/2021,confirmed plus probable cases,Wisconsin,"9,568",426,,426,57,483
13-Apr-21,608,608,608,4/14/2021,3/31/2021,confirmed plus probable cases,Wisconsin,"9,568",,,426,57,483
14-Apr-21,501,501,,4/15/2021,4/1/2021,confirmed plus probable cases,Wisconsin,"9,568",,38,81,38,119
14-Apr-21,501,501,,4/15/2021,4/1/2021,confirmed plus probable cases,Wisconsin,"9,568",81,,81,38,119
14-Apr-21,501,501,501,4/15/2021,4/1/2021,confirmed plus probable cases,Wisconsin,"9,568",,,81,38,119
